epic_number,Class,Campaign,Probability
206376197, Noise,3,0.347044
206376240, Noise,3,0.586634
206376358,OTHPER,3,0.523446
206376366, Noise,3,0.652263
206376541, Noise,3,0.540154
206376558, Noise,3,0.707496
206376563, Noise,3,0.422415
206376614,OTHPER,3,0.558304
206376625,OTHPER,3,0.37159699999999996
206376830,OTHPER,3,0.455216
206377204, Noise,3,0.802672
206377250, Noise,3,0.51656
206377305,OTHPER,3,0.5105
206377322, Noise,3,0.675714
206377419, Noise,3,0.509308
206377690, Noise,3,0.9097280000000001
206377694,OTHPER,3,0.49234399999999995
206377783, Noise,3,0.5718409999999999
206377857,OTHPER,3,0.785754
206377911, Noise,3,0.476127
206377984, Noise,3,0.559161
206378027,OTHPER,3,0.7238060000000001
206378035, Noise,3,0.835224
206378214, Noise,3,0.41452700000000003
206378223, Noise,3,0.47869300000000004
206378264,OTHPER,3,0.562968
206378278, Noise,3,0.382479
206378346,OTHPER,3,0.426629
206378412, Noise,3,0.337898
206378558,OTHPER,3,0.41407700000000003
206378791, Noise,3,0.469017
206378945,    EB,3,0.981138
206379076, Noise,3,0.630372
206379257,OTHPER,3,0.48119300000000004
206379258, Noise,3,0.37095300000000003
206379391, Noise,3,0.497105
206379489,OTHPER,3,0.471783
206379504,OTHPER,3,0.533569
206379560,  GDOR,3,0.36394499999999996
206379573, Noise,3,0.531031
206379607, Noise,3,0.730849
206379658,OTHPER,3,0.556573
206379802, Noise,3,0.5903970000000001
206379989,OTHPER,3,0.510845
206380047, Noise,3,0.42765699999999995
206380050,OTHPER,3,0.852856
206380070, Noise,3,0.47828999999999994
206380072, Noise,3,0.5030100000000001
206380088, Noise,3,0.45888900000000005
206380190, Noise,3,0.578342
206380497, Noise,3,0.567995
206380588,OTHPER,3,0.482892
206380609, Noise,3,0.649805
206380620, Noise,3,0.44640799999999997
206380678,OTHPER,3,0.9357469999999999
206380706, Noise,3,0.441137
206380741,OTHPER,3,0.491709
206380791, Noise,3,0.553235
206380909,OTHPER,3,0.5534979999999999
206381203,OTHPER,3,0.834865
206381260,  GDOR,3,0.397125
206381298, Noise,3,0.544475
206381379, Noise,3,0.5495800000000001
206381460, Noise,3,0.521914
206381488, Noise,3,0.473886
206381615,OTHPER,3,0.46044700000000005
206381683, Noise,3,0.561898
206381687, Noise,3,0.709253
206381703, Noise,3,0.50046
206381814,OTHPER,3,0.6568689999999999
206381857, Noise,3,0.585299
206381896, Noise,3,0.594172
206381920, Noise,3,0.728653
206381935, Noise,3,0.440665
206381986, Noise,3,0.450546
206382117, Noise,3,0.586501
206382297, Noise,3,0.569817
206382420, Noise,3,0.5636329999999999
206382439, Noise,3,0.816627
206382463, Noise,3,0.556709
206382503, Noise,3,0.6220760000000001
206382578, Noise,3,0.5223140000000001
206382584,  GDOR,3,0.779854
206382647,OTHPER,3,0.5122359999999999
206382684,OTHPER,3,0.534613
206382696,OTHPER,3,0.41955600000000004
206382705, Noise,3,0.6403449999999999
206382727,OTHPER,3,0.507837
206382804,OTHPER,3,0.510374
206382857,  GDOR,3,0.7707109999999999
206382998,OTHPER,3,0.45288999999999996
206383130, Noise,3,0.555144
206383168,OTHPER,3,0.52048
206383263, Noise,3,0.5517880000000001
206383584, Noise,3,0.40158699999999997
206383593,OTHPER,3,0.360817
206383647,OTHPER,3,0.45783500000000005
206383737,OTHPER,3,0.492629
206383919, Noise,3,0.5000060000000001
206383967, Noise,3,0.45957700000000007
206384023,OTHPER,3,0.503484
206384063, Noise,3,0.5526989999999999
206384114, Noise,3,0.443587
206384180, Noise,3,0.45754300000000003
206384381, Noise,3,0.589659
206384416,    EA,3,0.342839
206384472, Noise,3,0.6360939999999999
206384577,OTHPER,3,0.575195
206384710,OTHPER,3,0.5337930000000001
206384737, Noise,3,0.654687
206384741, Noise,3,0.691369
206384790, Noise,3,0.422439
206384822,OTHPER,3,0.595494
206384935, Noise,3,0.48767299999999997
206384976, Noise,3,0.49717100000000003
206385227, Noise,3,0.6605979999999999
206385274, Noise,3,0.485159
206385476,OTHPER,3,0.6331289999999999
206385485, Noise,3,0.645153
206385506, Noise,3,0.43640500000000004
206385640,OTHPER,3,0.916596
206385841, Noise,3,0.552752
206385850,OTHPER,3,0.674389
206385900, Noise,3,0.694074
206385912, Noise,3,0.438112
206385935, Noise,3,0.537223
206385965, Noise,3,0.661829
206386081,OTHPER,3,0.49542700000000006
206386098,OTHPER,3,0.69381
206386154,OTHPER,3,0.493619
206386205, Noise,3,0.46888900000000006
206386253, Noise,3,0.47151099999999996
206386409, Noise,3,0.464949
206386472,    EB,3,0.42617700000000003
206386561, Noise,3,0.47426999999999997
206386591,  RRab,3,0.884159
206386821, Noise,3,0.46620200000000006
206387192, Noise,3,0.591275
206387270,OTHPER,3,0.5682689999999999
206387352,OTHPER,3,0.503179
206387377, Noise,3,0.563191
206387516, Noise,3,0.47045200000000004
206387615,OTHPER,3,0.560678
206387650, Noise,3,0.741786
206387730, Noise,3,0.47674799999999995
206388176, Noise,3,0.698264
206388285, Noise,3,0.48549499999999995
206388299, Noise,3,0.574677
206388348, Noise,3,0.688529
206388364, Noise,3,0.46729499999999996
206388408, Noise,3,0.8748290000000001
206388714, Noise,3,0.43725699999999995
206388727,OTHPER,3,0.4714
206388758, Noise,3,0.752429
206388833,OTHPER,3,0.516898
206388834,OTHPER,3,0.47361099999999995
206388925,OTHPER,3,0.8664940000000001
206388990,OTHPER,3,0.45625
206389004, Noise,3,0.5235270000000001
206389397,OTHPER,3,0.547535
206389434,OTHPER,3,0.469395
206389661,OTHPER,3,0.558107
206389717,OTHPER,3,0.9746549999999999
206389784,OTHPER,3,0.507243
206389808, Noise,3,0.623785
206389876, Noise,3,0.40433600000000003
206389928,OTHPER,3,0.496904
206389931, Noise,3,0.363844
206390024, Noise,3,0.512705
206390079,OTHPER,3,0.47304700000000005
206390106, Noise,3,0.428285
206390161, Noise,3,0.721108
206390205, Noise,3,0.645824
206390323,OTHPER,3,0.43204899999999996
206390470, Noise,3,0.546039
206390647, Noise,3,0.501977
206390662, Noise,3,0.8944780000000001
206390773, Noise,3,0.58497
206390781, Noise,3,0.83004
206390783,OTHPER,3,0.5538109999999999
206390906,OTHPER,3,0.529365
206390937,OTHPER,3,0.759521
206390972, Noise,3,0.46622299999999994
206391148,    EA,3,0.39179899999999995
206391224, Noise,3,0.645545
206391258, Noise,3,0.5701109999999999
206391365,OTHPER,3,0.478329
206391379,OTHPER,3,0.516698
206391501, Noise,3,0.48723999999999995
206391503, Noise,3,0.48011499999999996
206391511, Noise,3,0.7873560000000001
206391685, Noise,3,0.49639700000000003
206391693, Noise,3,0.9078459999999999
206391742,OTHPER,3,0.590359
206391803, Noise,3,0.505942
206391830,OTHPER,3,0.588129
206391846, Noise,3,0.609831
206391863, Noise,3,0.47084
206391966,OTHPER,3,0.585326
206392022, Noise,3,0.5522020000000001
206392163, Noise,3,0.479155
206392183, Noise,3,0.48513900000000004
206392211, Noise,3,0.669136
206392354, Noise,3,0.5397609999999999
206392420, Noise,3,0.6348699999999999
206392610, Noise,3,0.49901599999999996
206392823,OTHPER,3,0.508414
206392953, Noise,3,0.424413
206393139,OTHPER,3,0.36291599999999996
206393145, Noise,3,0.602025
206393175,OTHPER,3,0.522746
206393355,OTHPER,3,0.457421
206393429,OTHPER,3,0.7947489999999999
206393444, Noise,3,0.711138
206393564,OTHPER,3,0.6092029999999999
206393665, Noise,3,0.8025100000000001
206393746,OTHPER,3,0.905852
206393756,OTHPER,3,0.5911
206393782, Noise,3,0.48992700000000006
206393987, Noise,3,0.568521
206394162, Noise,3,0.595945
206394347, Noise,3,0.574873
206394357,OTHPER,3,0.48539099999999996
206394403, Noise,3,0.346983
206394429,OTHPER,3,0.545567
206394503,OTHPER,3,0.910509
206394524, Noise,3,0.545474
206394698,OTHPER,3,0.566583
206394783,OTHPER,3,0.528308
206395040, Noise,3,0.510799
206395058, Noise,3,0.468102
206395176, Noise,3,0.736842
206395277,OTHPER,3,0.641013
206395279, Noise,3,0.750028
206395280, Noise,3,0.6897760000000001
206395406, Noise,3,0.737046
206395626,  GDOR,3,0.335348
206395631, Noise,3,0.5786819999999999
206395718, Noise,3,0.542874
206395739, Noise,3,0.5595829999999999
206395744, Noise,3,0.5519470000000001
206395753, Noise,3,0.490497
206395908, Noise,3,0.49523199999999995
206395989,OTHPER,3,0.442747
206396000,OTHPER,3,0.831451
206396049, Noise,3,0.57107
206396105, Noise,3,0.48766899999999996
206396111,OTHPER,3,0.957133
206396178, Noise,3,0.504686
206396184, Noise,3,0.5657439999999999
206396365,OTHPER,3,0.521213
206396507, Noise,3,0.481538
206396572,OTHPER,3,0.545294
206396618, Noise,3,0.48548199999999997
206396652, Noise,3,0.5630850000000001
206396937,OTHPER,3,0.523141
206397007,OTHPER,3,0.9856299999999999
206397015,OTHPER,3,0.544094
206397019,OTHPER,3,0.5515479999999999
206397045,OTHPER,3,0.612604
206397247,OTHPER,3,0.441921
206397253, Noise,3,0.567293
206397319, Noise,3,0.370205
206397420, Noise,3,0.5062
206397462, Noise,3,0.644043
206397488, Noise,3,0.480836
206397568,  RRab,3,0.630833
206397755, Noise,3,0.5565720000000001
206397790,OTHPER,3,0.463084
206398119,OTHPER,3,0.888307
206398192,OTHPER,3,0.7874869999999999
206398288, Noise,3,0.508996
206398432, Noise,3,0.49273500000000003
206398443, Noise,3,0.767618
206398565,OTHPER,3,0.591259
206398709, Noise,3,0.460996
206398805,OTHPER,3,0.8902690000000001
206398985,  RRab,3,0.696954
206399064,OTHPER,3,0.775505
206399092,OTHPER,3,0.528403
206399152, Noise,3,0.436251
206399208, Noise,3,0.5007739999999999
206399225, Noise,3,0.553529
206399235, Noise,3,0.5362899999999999
206399264, Noise,3,0.526807
206399268, Noise,3,0.663469
206399423, Noise,3,0.509572
206399520,OTHPER,3,0.360023
206399560,OTHPER,3,0.42894399999999994
206399593, Noise,3,0.339043
206399604,OTHPER,3,0.54483
206399648,OTHPER,3,0.738665
206399748, Noise,3,0.460829
206399872, Noise,3,0.597658
206399973, Noise,3,0.31692600000000004
206399979, Noise,3,0.600496
206400170,OTHPER,3,0.544477
206400184, Noise,3,0.67396
206400223, Noise,3,0.526475
206400391,OTHPER,3,0.605582
206400431, Noise,3,0.556864
206400586, Noise,3,0.5237390000000001
206400632, Noise,3,0.460636
206400665,OTHPER,3,0.64764
206400807, Noise,3,0.5709380000000001
206400856, Noise,3,0.6544979999999999
206401090, Noise,3,0.448999
206401189, Noise,3,0.441846
206401204,OTHPER,3,0.59255
206401227,OTHPER,3,0.8171579999999999
206401298, Noise,3,0.694747
206401345,OTHPER,3,0.769779
206401394, Noise,3,0.541515
206401410,OTHPER,3,0.8921
206401489, Noise,3,0.560933
206401518,OTHPER,3,0.565789
206401702, Noise,3,0.45098
206401821, Noise,3,0.613233
206401904,OTHPER,3,0.40668200000000004
206401995,OTHPER,3,0.437379
206402081, Noise,3,0.46444399999999997
206402108,OTHPER,3,0.5000060000000001
206402119, Noise,3,0.375269
206402193, Noise,3,0.7769520000000001
206402319,OTHPER,3,0.556951
206402392, Noise,3,0.647779
206402482,OTHPER,3,0.6432770000000001
206402676, Noise,3,0.63679
206402711,OTHPER,3,0.542929
206402749, Noise,3,0.5270279999999999
206402831, Noise,3,0.8655379999999999
206402984,OTHPER,3,0.42681499999999994
206403034,OTHPER,3,0.49831099999999995
206403162, Noise,3,0.52374
206403207, Noise,3,0.534401
206403226,OTHPER,3,0.807121
206403254, Noise,3,0.677369
206403369,OTHPER,3,0.580464
206403384,OTHPER,3,0.456205
206403588, Noise,3,0.415943
206403634, Noise,3,0.610916
206403761, Noise,3,0.7443390000000001
206403799,OTHPER,3,0.594723
206403818,OTHPER,3,0.588913
206403898, Noise,3,0.6576930000000001
206403979, Noise,3,0.8772469999999999
206404239, Noise,3,0.485584
206404290, Noise,3,0.473078
206404348, Noise,3,0.49374700000000005
206404369,OTHPER,3,0.455613
206404638, Noise,3,0.506726
206404701, Noise,3,0.48576800000000003
206404716, Noise,3,0.452265
206404787, Noise,3,0.481548
206404788, Noise,3,0.564737
206404790, Noise,3,0.48782700000000007
206404913, Noise,3,0.6020449999999999
206405005, Noise,3,0.49511499999999997
206405047,OTHPER,3,0.45183199999999996
206405166, Noise,3,0.500925
206405208, Noise,3,0.673053
206405223,OTHPER,3,0.488883
206405359, Noise,3,0.443518
206405405,OTHPER,3,0.981978
206405414,OTHPER,3,0.758634
206405536,OTHPER,3,0.677146
206405597,OTHPER,3,0.657317
206405641, Noise,3,0.475024
206405648, Noise,3,0.576902
206405651,OTHPER,3,0.48422200000000004
206405661, Noise,3,0.559701
206406037, Noise,3,0.765208
206406094,OTHPER,3,0.7177640000000001
206406123, Noise,3,0.659424
206406129, Noise,3,0.445245
206406134,OTHPER,3,0.482887
206406247, Noise,3,0.418663
206406249, Noise,3,0.48634099999999997
206406290, Noise,3,0.657488
206406292, Noise,3,0.520225
206406488,OTHPER,3,0.48162200000000005
206406521, Noise,3,0.562905
206406659, Noise,3,0.488654
206406824, Noise,3,0.551285
206406990, Noise,3,0.5651430000000001
206407082,OTHPER,3,0.5269
206407085, Noise,3,0.5259020000000001
206407228, Noise,3,0.592879
206407339,OTHPER,3,0.512584
206407376, Noise,3,0.470656
206407380, Noise,3,0.567629
206407510, Noise,3,0.40530700000000003
206407674, Noise,3,0.41085600000000005
206407746, Noise,3,0.46251499999999995
206407794, Noise,3,0.4689
206407801,OTHPER,3,0.5188729999999999
206407912, Noise,3,0.711029
206407917, Noise,3,0.448238
206407924, Noise,3,0.683431
206407941, Noise,3,0.506546
206408498,OTHPER,3,0.830608
206408530, Noise,3,0.6824060000000001
206408586, Noise,3,0.653319
206408626,OTHPER,3,0.6332949999999999
206408770, Noise,3,0.5888939999999999
206409070,OTHPER,3,0.641303
206409081,OTHPER,3,0.358676
206409121,OTHPER,3,0.9528049999999999
206409156, Noise,3,0.559176
206409161, Noise,3,0.528029
206409205, Noise,3,0.44014
206409251, Noise,3,0.5859
206409302, Noise,3,0.6484340000000001
206409369, Noise,3,0.643269
206409426,  RRab,3,0.8351879999999999
206409509, Noise,3,0.591232
206409656, Noise,3,0.499067
206409744, Noise,3,0.617811
206409759, Noise,3,0.844558
206409823,OTHPER,3,0.49349899999999997
206409829,OTHPER,3,0.47948999999999997
206409844, Noise,3,0.496802
206409852,    EB,3,0.725274
206409856,OTHPER,3,0.706055
206409991, Noise,3,0.508788
206409999, DSCUT,3,0.559729
206410129, DSCUT,3,0.560443
206410173, Noise,3,0.6352979999999999
206410215, Noise,3,0.518274
206410247, Noise,3,0.44660299999999997
206410306,OTHPER,3,0.512414
206410536, Noise,3,0.5879949999999999
206410753, Noise,3,0.630951
206410807,OTHPER,3,0.983316
206410831, Noise,3,0.526583
206410845, Noise,3,0.6280859999999999
206410880,OTHPER,3,0.688338
206410902, Noise,3,0.538858
206410999,OTHPER,3,0.393912
206411005, Noise,3,0.574412
206411038, Noise,3,0.512907
206411085, Noise,3,0.7747890000000001
206411100,OTHPER,3,0.8314520000000001
206411208,OTHPER,3,0.678728
206411233, Noise,3,0.49526800000000004
206411287, Noise,3,0.578308
206411312, Noise,3,0.507023
206411364, Noise,3,0.44259899999999996
206411490, Noise,3,0.534466
206411581, DSCUT,3,0.309931
206411659, Noise,3,0.8489959999999999
206411765, Noise,3,0.617654
206411831,OTHPER,3,0.491141
206411891, Noise,3,0.5678770000000001
206411932,OTHPER,3,0.5462130000000001
206412009,OTHPER,3,0.41880100000000003
206412056,OTHPER,3,0.530412
206412084, Noise,3,0.559865
206412120,OTHPER,3,0.503602
206412162,OTHPER,3,0.5032939999999999
206412204, Noise,3,0.4779
206412251,OTHPER,3,0.707734
206412289,    EA,3,0.703666
206412322, Noise,3,0.44496499999999994
206412360, Noise,3,0.877592
206412394, Noise,3,0.48217899999999997
206412430,  GDOR,3,0.471445
206412436,OTHPER,3,0.554397
206412597,OTHPER,3,0.791525
206412618,OTHPER,3,0.576016
206412661, Noise,3,0.338494
206412919, Noise,3,0.444493
206413082, Noise,3,0.492958
206413104, Noise,3,0.524725
206413192, Noise,3,0.711342
206413222,  GDOR,3,0.524738
206413231,OTHPER,3,0.461283
206413241, Noise,3,0.535884
206413271, Noise,3,0.625833
206413297,OTHPER,3,0.7531720000000001
206413345,OTHPER,3,0.619783
206413347, Noise,3,0.8291350000000001
206413425, Noise,3,0.49683599999999994
206413503,OTHPER,3,0.640061
206413786,OTHPER,3,0.418342
206413791, Noise,3,0.664399
206413811, Noise,3,0.48483000000000004
206414026, Noise,3,0.564021
206414047, Noise,3,0.73656
206414105,OTHPER,3,0.525012
206414361, Noise,3,0.529763
206414382,OTHPER,3,0.523228
206414416, Noise,3,0.599654
206414462,  GDOR,3,0.304529
206414488, Noise,3,0.488253
206414493, Noise,3,0.844474
206414782, Noise,3,0.626128
206414841,OTHPER,3,0.481074
206414890, Noise,3,0.785506
206414895,OTHPER,3,0.581996
206415008, Noise,3,0.43958100000000006
206415167, Noise,3,0.546859
206415471, Noise,3,0.54995
206415501, Noise,3,0.7601359999999999
206415601, Noise,3,0.698181
206415643, Noise,3,0.517841
206415728,OTHPER,3,0.307587
206415787, Noise,3,0.8462940000000001
206415924, Noise,3,0.40489400000000003
206416005, Noise,3,0.471272
206416060,OTHPER,3,0.42694399999999993
206416069,    EB,3,0.914537
206416274, Noise,3,0.549276
206416392, Noise,3,0.590627
206416424, Noise,3,0.5475869999999999
206416521, Noise,3,0.799534
206416544, Noise,3,0.499792
206416580,OTHPER,3,0.45843100000000003
206416939,OTHPER,3,0.61633
206417180,OTHPER,3,0.709715
206417197, Noise,3,0.48626
206417224,OTHPER,3,0.9685090000000001
206417229,OTHPER,3,0.696108
206417262,OTHPER,3,0.522569
206417269,OTHPER,3,0.439086
206417415, Noise,3,0.629502
206417416, Noise,3,0.492364
206417459, Noise,3,0.8324959999999999
206417473, Noise,3,0.546083
206417496, Noise,3,0.491389
206417593, Noise,3,0.511496
206417748, Noise,3,0.5825140000000001
206417877,OTHPER,3,0.534198
206417921, Noise,3,0.5429729999999999
206417966, Noise,3,0.5927140000000001
206418098, Noise,3,0.5734060000000001
206418193,OTHPER,3,0.304711
206418251, Noise,3,0.444783
206418271, Noise,3,0.470505
206418357, Noise,3,0.50807
206418438, Noise,3,0.560052
206418448, Noise,3,0.285441
206418461, Noise,3,0.621272
206418546,  GDOR,3,0.41279499999999997
206418561, Noise,3,0.536586
206418564,OTHPER,3,0.575571
206418593,OTHPER,3,0.49663599999999997
206418802, Noise,3,0.682012
206419136, Noise,3,0.622242
206419265,OTHPER,3,0.530864
206419270,OTHPER,3,0.543096
206419301,OTHPER,3,0.533576
206419396,OTHPER,3,0.771388
206419417, Noise,3,0.560699
206419430, Noise,3,0.585266
206419432, Noise,3,0.73869
206419480, Noise,3,0.499172
206419532,OTHPER,3,0.572569
206419535,OTHPER,3,0.480152
206419541,OTHPER,3,0.49892200000000003
206419552, Noise,3,0.486364
206419666, Noise,3,0.48605699999999996
206419718, Noise,3,0.453151
206419774,OTHPER,3,0.524438
206419778, Noise,3,0.557775
206419844,OTHPER,3,0.5424140000000001
206419845,OTHPER,3,0.552319
206419920,OTHPER,3,0.624242
206420001, Noise,3,0.659724
206420034,OTHPER,3,0.408941
206420120, Noise,3,0.462131
206420211, Noise,3,0.414274
206420223, Noise,3,0.6039939999999999
206420430,OTHPER,3,0.531135
206420485, Noise,3,0.435345
206420625,OTHPER,3,0.8380860000000001
206420636,OTHPER,3,0.541098
206420688, Noise,3,0.690952
206420726, Noise,3,0.584144
206420794, Noise,3,0.761907
206420919,OTHPER,3,0.6245470000000001
206421047, Noise,3,0.61549
206421168, DSCUT,3,0.329679
206421266,OTHPER,3,0.554049
206421330, Noise,3,0.487108
206421436, Noise,3,0.668888
206421494,OTHPER,3,0.47266899999999995
206421511,OTHPER,3,0.518369
206421519, Noise,3,0.41622299999999995
206421600, Noise,3,0.4684
206421619, Noise,3,0.8406170000000001
206421628, Noise,3,0.589142
206421674, Noise,3,0.591749
206421677,    EA,3,0.4326
206421904, Noise,3,0.628127
206421949, Noise,3,0.591073
206422027, Noise,3,0.404808
206422107, Noise,3,0.853037
206422158,OTHPER,3,0.536449
206422161,OTHPER,3,0.599538
206422172, Noise,3,0.542226
206422248, Noise,3,0.480822
206422387, Noise,3,0.577256
206422510,OTHPER,3,0.961902
206422523,OTHPER,3,0.770519
206422539,OTHPER,3,0.732953
206422648, DSCUT,3,0.8252360000000001
206422773,OTHPER,3,0.487055
206422864, Noise,3,0.599915
206422867,OTHPER,3,0.508745
206422889, Noise,3,0.5415810000000001
206422976, Noise,3,0.518137
206422979,OTHPER,3,0.875276
206423003,OTHPER,3,0.552934
206423015, Noise,3,0.548754
206423021,OTHPER,3,0.838622
206423236, Noise,3,0.663788
206423358, Noise,3,0.695509
206423388, Noise,3,0.63389
206423420, Noise,3,0.752791
206423421,OTHPER,3,0.977375
206423478, Noise,3,0.606912
206423505, Noise,3,0.6433840000000001
206423508, Noise,3,0.735739
206423526, Noise,3,0.42335
206423687,OTHPER,3,0.573851
206423760,OTHPER,3,0.982684
206423770, Noise,3,0.6896359999999999
206423904,OTHPER,3,0.878443
206423922, Noise,3,0.6460199999999999
206424033, Noise,3,0.554974
206424074,OTHPER,3,0.5108229999999999
206424101, Noise,3,0.669948
206424158, Noise,3,0.432249
206424214, Noise,3,0.47122299999999995
206424245,OTHPER,3,0.522077
206424306, Noise,3,0.461243
206424389, DSCUT,3,0.6417109999999999
206424440, Noise,3,0.535792
206424481, Noise,3,0.5870609999999999
206424562,OTHPER,3,0.5759340000000001
206424599,OTHPER,3,0.503621
206424684, Noise,3,0.514253
206424731, DSCUT,3,0.997561
206424780, Noise,3,0.644713
206424802,OTHPER,3,0.708803
206424855, Noise,3,0.705715
206424887, Noise,3,0.481285
206425054,OTHPER,3,0.54773
206425092, Noise,3,0.658665
206425112,OTHPER,3,0.614012
206425155,  RRab,3,0.817294
206425218,OTHPER,3,0.754962
206425237, Noise,3,0.536751
206425437, Noise,3,0.535443
206425454, Noise,3,0.39067399999999997
206425574, Noise,3,0.46889899999999995
206425608, Noise,3,0.544856
206425980, Noise,3,0.5054529999999999
206426055, Noise,3,0.545604
206426057, Noise,3,0.600209
206426067, Noise,3,0.617801
206426093, Noise,3,0.640009
206426131,OTHPER,3,0.5701390000000001
206426201,    EA,3,0.402863
206426355, Noise,3,0.286829
206426376, Noise,3,0.517844
206426494, Noise,3,0.525335
206426504, Noise,3,0.6068520000000001
206426511,OTHPER,3,0.529806
206426515, Noise,3,0.461121
206426628,OTHPER,3,0.9725469999999999
206426634, Noise,3,0.5729890000000001
206426661,OTHPER,3,0.6607810000000001
206426827, Noise,3,0.494514
206426850,OTHPER,3,0.73903
206426866,OTHPER,3,0.73903
206426914,OTHPER,3,0.48385500000000004
206427106,OTHPER,3,0.8824299999999999
206427151, Noise,3,0.755152
206427217, Noise,3,0.45901800000000004
206427237, Noise,3,0.594445
206427322,OTHPER,3,0.398879
206427353, Noise,3,0.498532
206427390, Noise,3,0.598205
206427411,OTHPER,3,0.796763
206427456,OTHPER,3,0.700585
206427611, Noise,3,0.561409
206427615, Noise,3,0.526798
206427649,OTHPER,3,0.542388
206427690, Noise,3,0.629732
206427873,OTHPER,3,0.5781270000000001
206427944, Noise,3,0.5790810000000001
206427999, Noise,3,0.664455
206428147, Noise,3,0.519302
206428167,OTHPER,3,0.751404
206428239, Noise,3,0.483537
206428268,OTHPER,3,0.513854
206428510, Noise,3,0.6349239999999999
206428539, Noise,3,0.676484
206428544, Noise,3,0.626905
206428560, Noise,3,0.515968
206428680, Noise,3,0.462653
206428700, Noise,3,0.558372
206428752,OTHPER,3,0.43906999999999996
206428783,OTHPER,3,0.49371400000000004
206428828, Noise,3,0.579422
206428999, Noise,3,0.430033
206429002, Noise,3,0.550563
206429071, Noise,3,0.667579
206429122, Noise,3,0.629979
206429255, Noise,3,0.752816
206429293,OTHPER,3,0.604807
206429485, Noise,3,0.618136
206429616, Noise,3,0.51183
206429639,OTHPER,3,0.384689
206429722, Noise,3,0.7005
206429750, Noise,3,0.5436380000000001
206429837, Noise,3,0.355509
206429842,  GDOR,3,0.44773900000000005
206429846,OTHPER,3,0.489421
206429958, Noise,3,0.572766
206430087, Noise,3,0.723154
206430209,OTHPER,3,0.9874809999999999
206430322, Noise,3,0.46870500000000004
206430334, Noise,3,0.520918
206430763, Noise,3,0.608858
206430854, Noise,3,0.653699
206430917,OTHPER,3,0.468941
206430957,OTHPER,3,0.590618
206430972, Noise,3,0.892854
206431159,OTHPER,3,0.516786
206431168,OTHPER,3,0.491753
206431227, Noise,3,0.503504
206431298, Noise,3,0.487626
206431314, Noise,3,0.623423
206431378, Noise,3,0.534274
206431485, Noise,3,0.471499
206431611, Noise,3,0.803844
206431660, Noise,3,0.664615
206431770, Noise,3,0.788664
206431829,OTHPER,3,0.47893500000000006
206431846, Noise,3,0.509787
206431866, Noise,3,0.48184
206431941,OTHPER,3,0.35234899999999997
206432007, Noise,3,0.513605
206432041,OTHPER,3,0.650756
206432090, Noise,3,0.46911400000000003
206432150,OTHPER,3,0.440571
206432256, Noise,3,0.342615
206432278, Noise,3,0.5652020000000001
206432322,OTHPER,3,0.459391
206432473,OTHPER,3,0.419547
206432495, Noise,3,0.5082840000000001
206432585,OTHPER,3,0.508469
206432659, Noise,3,0.49318199999999995
206432742, Noise,3,0.577329
206432820,OTHPER,3,0.525126
206432839, Noise,3,0.548405
206432863,OTHPER,3,0.681566
206432877, Noise,3,0.495673
206433076,OTHPER,3,0.55529
206433101,OTHPER,3,0.8314799999999999
206433205,OTHPER,3,0.9641719999999999
206433244,OTHPER,3,0.506725
206433263,    EA,3,0.888099
206433276, Noise,3,0.607324
206433313,OTHPER,3,0.474675
206433571, Noise,3,0.6436729999999999
206433596,OTHPER,3,0.405031
206433649, Noise,3,0.5709
206433671,OTHPER,3,0.6139180000000001
206433675,OTHPER,3,0.862168
206433696, Noise,3,0.615102
206433788, Noise,3,0.7003119999999999
206433802, Noise,3,0.48890500000000003
206433828, Noise,3,0.692298
206433839, Noise,3,0.492774
206433939, Noise,3,0.6810470000000001
206433987, Noise,3,0.502339
206434062,OTHPER,3,0.426839
206434081, Noise,3,0.41905600000000004
206434236,OTHPER,3,0.9317799999999999
206434276, Noise,3,0.5205420000000001
206434281,OTHPER,3,0.478879
206434342, Noise,3,0.659311
206434399, Noise,3,0.48514399999999996
206434400, Noise,3,0.46721599999999996
206434462, Noise,3,0.625833
206434484,OTHPER,3,0.499591
206434552,OTHPER,3,0.472552
206434584, Noise,3,0.5816819999999999
206434608, Noise,3,0.52856
206434639,OTHPER,3,0.5139640000000001
206434713, Noise,3,0.585806
206434770, Noise,3,0.6230439999999999
206434857, Noise,3,0.710912
206434963, Noise,3,0.311814
206435168,OTHPER,3,0.49768100000000004
206435249, Noise,3,0.841561
206435266, Noise,3,0.730617
206435286,OTHPER,3,0.572354
206435360, Noise,3,0.411365
206435374, Noise,3,0.9217350000000001
206435478,OTHPER,3,0.9067620000000001
206435511, Noise,3,0.477867
206435605,OTHPER,3,0.578518
206435645, Noise,3,0.698942
206435685, Noise,3,0.47236300000000003
206435709,OTHPER,3,0.556531
206435739, Noise,3,0.5384760000000001
206435783, Noise,3,0.812353
206435786,OTHPER,3,0.544906
206436075,OTHPER,3,0.61862
206436350,OTHPER,3,0.97505
206436454, Noise,3,0.537423
206436576,OTHPER,3,0.429701
206436600,OTHPER,3,0.526728
206436663, Noise,3,0.476925
206436702, Noise,3,0.736102
206436777, Noise,3,0.511482
206436782,OTHPER,3,0.683819
206436889, Noise,3,0.404586
206436892, Noise,3,0.511027
206436982, Noise,3,0.553554
206436985, Noise,3,0.579821
