epic_number,Campaign,Class,Probability
210438802,4,OTHPER,0.6662399999999999
210438812,4, Noise,0.50769
210438849,4, Noise,0.526038
210438876,4,OTHPER,0.6741159999999999
210438929,4, Noise,0.6956829999999999
210439048,4,OTHPER,0.776054
210439053,4, Noise,0.434332
210439091,4, Noise,0.47453100000000004
210439154,4, Noise,0.537569
210439182,4,OTHPER,0.52964
210439213,4,OTHPER,0.5649489999999999
210439275,4,OTHPER,0.977726
210439350,4,OTHPER,0.902594
210439387,4,OTHPER,0.976557
210439419,4, Noise,0.692728
210439467,4, Noise,0.6112
210439493,4,OTHPER,0.826309
210439538,4,OTHPER,0.8158350000000001
210439611,4, Noise,0.703572
210439619,4, Noise,0.71597
210439646,4,OTHPER,0.684883
210439810,4,OTHPER,0.591264
210439877,4, Noise,0.500627
210439910,4,OTHPER,0.58548
210439950,4,OTHPER,0.5458970000000001
210440026,4,OTHPER,0.60309
210440058,4, Noise,0.56255
210440077,4, Noise,0.523328
210440088,4, Noise,0.689739
210440092,4,OTHPER,0.743328
210440093,4,OTHPER,0.721676
210440140,4, Noise,0.7605069999999999
210440149,4,OTHPER,0.888006
210440197,4, Noise,0.576004
210440232,4,OTHPER,0.982563
210440402,4, Noise,0.6350439999999999
210440416,4, Noise,0.656303
210440455,4, Noise,0.555552
210440643,4, Noise,0.597747
210440696,4,OTHPER,0.527403
210440706,4, Noise,0.633046
210440725,4, Noise,0.5424829999999999
210440744,4, Noise,0.5057659999999999
210440836,4, Noise,0.602901
210440844,4, Noise,0.471466
210440845,4,OTHPER,0.590152
210440853,4, Noise,0.617369
210440889,4, Noise,0.9417479999999999
210440944,4, Noise,0.5157470000000001
210440950,4, Noise,0.50005
210440981,4,OTHPER,0.526231
210440988,4,OTHPER,0.43610600000000005
210441020,4,OTHPER,0.569912
210441059,4,OTHPER,0.8639
210441109,4, Noise,0.5805100000000001
210441132,4,OTHPER,0.8127800000000001
210441221,4,OTHPER,0.5991850000000001
210441289,4, Noise,0.556389
210441301,4,OTHPER,0.607693
210441365,4, Noise,0.757152
210441393,4,OTHPER,0.561006
210441415,4, Noise,0.458041
210441595,4,OTHPER,0.826633
210441618,4, Noise,0.718407
210441672,4, Noise,0.800616
210441675,4,OTHPER,0.578566
210441683,4,OTHPER,0.49316099999999996
210441690,4,OTHPER,0.8721399999999999
210441768,4,OTHPER,0.614849
210441811,4,OTHPER,0.620317
210441848,4,OTHPER,0.417972
210441890,4, Noise,0.727037
210441911,4, Noise,0.5596180000000001
210441949,4, Noise,0.766033
210441967,4, Noise,0.41038800000000003
210441972,4, Noise,0.43371000000000004
210441983,4, Noise,0.653615
210442091,4, Noise,0.868185
210442100,4,OTHPER,0.8212709999999999
210442126,4,OTHPER,0.50513
210442158,4,OTHPER,0.5661619999999999
210442175,4, Noise,0.612735
210442366,4, Noise,0.614611
210442408,4,OTHPER,0.462657
210442558,4, DSCUT,0.438601
210442739,4, Noise,0.739444
210442768,4, Noise,0.62872
210442788,4,OTHPER,0.870605
210442792,4, Noise,0.8519129999999999
210442867,4,OTHPER,0.7945979999999999
210443044,4,OTHPER,0.5133979999999999
210443155,4, Noise,0.721382
210443211,4,OTHPER,0.572021
210443253,4, Noise,0.543968
210443354,4, Noise,0.8494440000000001
210443448,4,OTHPER,0.540656
210443572,4,OTHPER,0.535359
210443652,4,OTHPER,0.60263
210443703,4,OTHPER,0.521108
210443714,4, Noise,0.492884
210443753,4,OTHPER,0.708469
210443766,4, Noise,0.49285100000000004
210443796,4, Noise,0.7430760000000001
210443920,4, Noise,0.849234
210444063,4,OTHPER,0.7360140000000001
210444075,4, Noise,0.656424
210444078,4, Noise,0.601176
210444090,4, Noise,0.622628
210444107,4,OTHPER,0.883299
210444148,4, Noise,0.585062
210444156,4, Noise,0.720666
210444167,4, Noise,0.743617
210444224,4, Noise,0.651583
210444262,4,OTHPER,0.8783639999999999
210444341,4,OTHPER,0.925342
210444444,4, Noise,0.663191
210444492,4,OTHPER,0.45704399999999995
210444512,4,OTHPER,0.869246
210444585,4, Noise,0.501951
210444607,4, Noise,0.924507
210444616,4, Noise,0.583622
210444738,4,OTHPER,0.5116729999999999
210444795,4,OTHPER,0.664505
210444801,4,OTHPER,0.815343
210444916,4,OTHPER,0.46638900000000005
210444925,4, Noise,0.7082
210444943,4,OTHPER,0.8600700000000001
210444963,4, Noise,0.48428000000000004
210445017,4, Noise,0.465859
210445429,4, Noise,0.48290299999999997
210445455,4,OTHPER,0.958895
210445589,4, Noise,0.734716
210445706,4,OTHPER,0.457354
210445763,4,OTHPER,0.869611
210445780,4,OTHPER,0.486257
210445854,4,OTHPER,0.9603510000000001
210445908,4,OTHPER,0.49713500000000005
210445942,4, Noise,0.655846
210446038,4, Noise,0.666586
210446165,4, Noise,0.882387
210446178,4, Noise,0.803056
210446207,4,OTHPER,0.483283
210446229,4, Noise,0.653442
210446272,4,OTHPER,0.802125
210446377,4,OTHPER,0.534475
210446432,4, Noise,0.513235
210446544,4, Noise,0.549327
210446614,4, Noise,0.6884170000000001
210446642,4, Noise,0.7005859999999999
210446658,4,OTHPER,0.5901069999999999
210446822,4, Noise,0.48487600000000003
210446842,4, Noise,0.67073
210446912,4, Noise,0.65633
210446970,4,OTHPER,0.8491110000000001
210447006,4, Noise,0.760319
210447007,4, Noise,0.5429579999999999
210447014,4, Noise,0.60429
210447104,4,OTHPER,0.5153449999999999
210447126,4,OTHPER,0.759626
210447206,4,OTHPER,0.8262700000000001
210447277,4, Noise,0.559928
210447300,4, Noise,0.555238
210447337,4, Noise,0.463153
210447474,4, Noise,0.5989
210447586,4,OTHPER,0.717586
210447619,4, Noise,0.522569
210447713,4,OTHPER,0.785223
210447790,4,OTHPER,0.489717
210447806,4,OTHPER,0.8486870000000001
210447822,4,OTHPER,0.962666
210447824,4,OTHPER,0.963319
210447875,4, Noise,0.68862
210447891,4,OTHPER,0.6822
210447892,4, Noise,0.503078
210447899,4, Noise,0.695904
210447938,4, Noise,0.911557
210447939,4, Noise,0.582814
210447942,4, Noise,0.448096
210447979,4, Noise,0.7441989999999999
210447996,4,OTHPER,0.651192
210448102,4, Noise,0.633786
210448213,4, Noise,0.58924
210448314,4, Noise,0.5053810000000001
210448454,4, Noise,0.598597
210448542,4, Noise,0.674135
210448631,4, Noise,0.5907319999999999
210448716,4,OTHPER,0.5211520000000001
210448729,4,OTHPER,0.972223
210448810,4, Noise,0.45233
210448893,4,OTHPER,0.858994
210448922,4, Noise,0.563412
210448945,4,OTHPER,0.497414
210448947,4,OTHPER,0.880258
210448987,4, Noise,0.733115
210449062,4, Noise,0.416687
210449132,4, Noise,0.7858689999999999
210449169,4,OTHPER,0.7189300000000001
210449185,4, Noise,0.623215
210449401,4, Noise,0.49751999999999996
210449466,4, Noise,0.5053340000000001
210449537,4,OTHPER,0.47758900000000004
210449540,4, Noise,0.650686
210449699,4,OTHPER,0.46570200000000006
210449748,4,OTHPER,0.636408
210449859,4,OTHPER,0.506092
210449862,4, Noise,0.554757
210449873,4, Noise,0.565859
210449891,4,OTHPER,0.588644
210449928,4,OTHPER,0.7358939999999999
210449987,4, DSCUT,0.800538
210449994,4, Noise,0.558998
210450012,4, DSCUT,0.507371
210450253,4,OTHPER,0.8217780000000001
210450257,4,OTHPER,0.749931
210450280,4, Noise,0.763023
210450293,4, Noise,0.79805
210450400,4,OTHPER,0.509394
210450414,4, Noise,0.48644799999999994
210450426,4, Noise,0.483917
210450455,4, Noise,0.568105
210450471,4,OTHPER,0.463225
210450505,4, Noise,0.5114449999999999
210450748,4,OTHPER,0.480858
210450786,4, Noise,0.512389
210450876,4,OTHPER,0.9033030000000001
210451000,4,OTHPER,0.508945
210451047,4, Noise,0.623821
210451049,4,OTHPER,0.458345
210451070,4, Noise,0.521691
210451174,4,OTHPER,0.683999
210451247,4, Noise,0.774982
210451321,4,OTHPER,0.963393
210451352,4,OTHPER,0.592643
210451386,4,OTHPER,0.566291
210451396,4, Noise,0.6891520000000001
210451427,4,OTHPER,0.43692700000000007
210451451,4, Noise,0.780253
210451503,4, Noise,0.623104
210451521,4,OTHPER,0.679767
210451565,4, Noise,0.485705
210451592,4, Noise,0.48541899999999993
210451611,4,OTHPER,0.8071
210451618,4, Noise,0.44433999999999996
210451708,4, Noise,0.44294399999999995
210451747,4, Noise,0.544366
210451815,4, Noise,0.8094939999999999
210451837,4, Noise,0.69202
210451855,4, Noise,0.687459
210451864,4,OTHPER,0.737545
210451865,4,  GDOR,0.526844
210451931,4, Noise,0.752537
210451951,4, Noise,0.6681010000000001
210451976,4, Noise,0.43463999999999997
210452034,4, Noise,0.471625
210452038,4,OTHPER,0.6979420000000001
210452069,4, Noise,0.5976100000000001
210452082,4, Noise,0.51505
210452106,4,OTHPER,0.48771000000000003
210452223,4,OTHPER,0.66292
210452276,4, Noise,0.61156
210452323,4, Noise,0.8572489999999999
210452337,4,OTHPER,0.511026
210452373,4, Noise,0.5439109999999999
210452553,4, Noise,0.533109
210452714,4, Noise,0.5986560000000001
210452940,4,OTHPER,0.6398189999999999
210452952,4, Noise,0.558685
210452959,4,OTHPER,0.847873
210453045,4, Noise,0.421105
210453089,4, Noise,0.6272260000000001
210453109,4, Noise,0.674038
210453153,4, Noise,0.877174
210453164,4, Noise,0.512047
210453345,4, DSCUT,0.7577109999999999
210453478,4,OTHPER,0.600638
210453697,4, Noise,0.526453
210453813,4,OTHPER,0.8561479999999999
210454003,4,OTHPER,0.6213380000000001
210454023,4, Noise,0.8318139999999999
210454041,4,OTHPER,0.547801
210454081,4, Noise,0.590796
210454229,4,OTHPER,0.953492
210454265,4,OTHPER,0.967463
210454297,4,OTHPER,0.9851790000000001
210454384,4,  RRab,0.713
210454588,4,    EB,0.853923
210454617,4, Noise,0.889699
210454705,4, Noise,0.503364
210455051,4, Noise,0.7736770000000001
210455173,4, Noise,0.665377
210455276,4,OTHPER,0.574384
210455300,4, Noise,0.609183
210455330,4, Noise,0.450021
210455332,4, Noise,0.669193
210455333,4, Noise,0.60823
210455414,4,OTHPER,0.952852
210455478,4, Noise,0.665867
210455580,4, Noise,0.490262
210455646,4,OTHPER,0.957233
210455679,4, Noise,0.591202
210455747,4, DSCUT,0.631514
210455751,4, Noise,0.569347
210455885,4, Noise,0.478998
210455921,4, Noise,0.55425
210455987,4, Noise,0.813052
210456015,4, Noise,0.736124
210456043,4,OTHPER,0.7667189999999999
210456166,4,OTHPER,0.721934
210456237,4,OTHPER,0.552937
210456477,4, Noise,0.768369
210456519,4, Noise,0.49379799999999996
210456739,4,OTHPER,0.5072840000000001
210456766,4,OTHPER,0.939859
210456778,4, Noise,0.6666489999999999
210456872,4, Noise,0.436051
210456876,4, Noise,0.50978
210457085,4, Noise,0.504315
210457184,4,OTHPER,0.626252
210457222,4,OTHPER,0.592286
210457230,4, Noise,0.8226959999999999
210457252,4, Noise,0.625091
210457290,4,OTHPER,0.9636819999999999
210457303,4,OTHPER,0.716332
210457322,4, Noise,0.49933500000000003
210457341,4,OTHPER,0.797139
210457400,4, Noise,0.658722
210457439,4, Noise,0.745471
210457474,4, Noise,0.8157369999999999
210457528,4, Noise,0.528817
210457607,4,  RRab,0.705457
210457624,4,OTHPER,0.689488
210457705,4,OTHPER,0.530999
210457839,4, Noise,0.7861600000000001
210457896,4, Noise,0.535796
210457936,4, Noise,0.508546
210457993,4, Noise,0.586791
210458002,4,OTHPER,0.952578
210458073,4, Noise,0.8265629999999999
210458107,4, Noise,0.48276099999999994
210458174,4, Noise,0.8488479999999999
210458271,4,OTHPER,0.5746060000000001
210458488,4, Noise,0.702792
210458512,4,OTHPER,0.6116590000000001
210458518,4,OTHPER,0.884985
210458542,4,OTHPER,0.52053
210458576,4, Noise,0.46009099999999997
210458598,4, Noise,0.668622
210458602,4, Noise,0.488662
210458618,4, Noise,0.718483
210458661,4,OTHPER,0.907955
210458713,4,OTHPER,0.9880040000000001
210458863,4, Noise,0.5766
210458987,4, Noise,0.516305
210459047,4, Noise,0.679792
210459050,4, Noise,0.512317
210459068,4,  GDOR,0.788706
210459098,4, Noise,0.714408
210459134,4,OTHPER,0.502451
210459181,4,OTHPER,0.48084799999999994
210459199,4,OTHPER,0.9328649999999999
210459210,4,OTHPER,0.8514139999999999
210459297,4, Noise,0.419829
210459394,4, Noise,0.49576400000000004
210459403,4,OTHPER,0.68606
210459446,4, Noise,0.440834
210459662,4, Noise,0.5419510000000001
210459700,4, Noise,0.49322
210459906,4,OTHPER,0.989395
210459910,4,OTHPER,0.9713379999999999
210459958,4, Noise,0.758866
210460124,4, Noise,0.7864899999999999
210460151,4,OTHPER,0.640405
210460225,4, Noise,0.655618
210460235,4,OTHPER,0.508523
210460262,4, Noise,0.825564
210460280,4,OTHPER,0.899597
210460296,4, Noise,0.48389
210460331,4, Noise,0.6148140000000001
210460381,4, Noise,0.695366
210460485,4, Noise,0.7212390000000001
210460489,4, Noise,0.704965
210460519,4,OTHPER,0.8821100000000001
210460609,4,OTHPER,0.520656
210460630,4, Noise,0.509494
210460714,4,OTHPER,0.570024
210460779,4,OTHPER,0.5697810000000001
210460801,4,OTHPER,0.546283
210460802,4, Noise,0.561277
210460860,4,  GDOR,0.9229700000000001
210460953,4, Noise,0.692994
210460963,4,OTHPER,0.471391
210460996,4,OTHPER,0.730705
210461013,4, Noise,0.477447
210461044,4, Noise,0.660996
210461123,4, Noise,0.921508
210461248,4,OTHPER,0.97913
210461342,4,OTHPER,0.502123
210461396,4,OTHPER,0.508428
210461399,4, Noise,0.712363
210461470,4, Noise,0.5895630000000001
210461627,4,OTHPER,0.910486
210461649,4,OTHPER,0.5144569999999999
210461664,4, Noise,0.630073
210461723,4, Noise,0.555142
210461771,4,OTHPER,0.669221
210461786,4,OTHPER,0.445506
210461958,4, Noise,0.515043
210462021,4, Noise,0.638465
210462109,4, Noise,0.5916859999999999
210462150,4,OTHPER,0.9597379999999999
210462172,4, Noise,0.49337200000000003
210462185,4,OTHPER,0.649235
210462199,4, Noise,0.686948
210462282,4, Noise,0.787308
210462537,4,OTHPER,0.672397
210462569,4, Noise,0.612066
210462646,4, Noise,0.612554
210462649,4, Noise,0.610863
210462709,4, Noise,0.815013
210462920,4, Noise,0.597807
210462943,4, Noise,0.584084
210462964,4,OTHPER,0.6783859999999999
210463038,4, Noise,0.554796
210463045,4,OTHPER,0.914185
210463124,4,OTHPER,0.7411479999999999
210463127,4, Noise,0.509357
210463175,4, Noise,0.774262
210463182,4, Noise,0.5639810000000001
210463286,4,OTHPER,0.6013569999999999
210463366,4, Noise,0.44849799999999995
210463428,4,OTHPER,0.9152370000000001
210463489,4,OTHPER,0.7005
210463549,4, Noise,0.5517449999999999
210463606,4, Noise,0.670978
210463759,4, Noise,0.48092700000000005
210463761,4, Noise,0.842892
210463870,4, Noise,0.778645
210463943,4, Noise,0.548747
210464422,4, Noise,0.736233
210464441,4, Noise,0.486997
210464453,4, Noise,0.573012
210464479,4, Noise,0.60674
210464569,4, Noise,0.618185
210464591,4, Noise,0.499295
210464687,4, Noise,0.668745
210464722,4, Noise,0.5022770000000001
210464781,4,OTHPER,0.46917299999999995
210464871,4, Noise,0.609049
210464906,4, Noise,0.6823520000000001
210464927,4,OTHPER,0.487915
210464979,4, Noise,0.6823520000000001
210465054,4,OTHPER,0.566665
210465057,4, Noise,0.80272
210465123,4, Noise,0.498032
210465287,4, Noise,0.509286
210465337,4, Noise,0.7481180000000001
210465375,4,OTHPER,0.68671
210465397,4,OTHPER,0.68671
210465445,4, Noise,0.458708
210465470,4,OTHPER,0.610883
210465633,4, Noise,0.672006
210465794,4,OTHPER,0.7254189999999999
210466007,4, Noise,0.643543
210466035,4, Noise,0.530169
210466088,4, Noise,0.7768189999999999
210466150,4, Noise,0.8143050000000001
210466173,4, Noise,0.619865
210466275,4, Noise,0.566859
210466471,4, Noise,0.495356
210466479,4,OTHPER,0.49709899999999996
210466572,4,OTHPER,0.696717
210466583,4, Noise,0.5236810000000001
210466658,4, Noise,0.568589
210466679,4, Noise,0.629363
210466785,4,OTHPER,0.72587
210466843,4,OTHPER,0.813045
210466851,4, Noise,0.614049
210466982,4,OTHPER,0.41850600000000004
210466989,4, Noise,0.704224
210467111,4,OTHPER,0.76418
210467177,4, Noise,0.710724
210467231,4, Noise,0.731927
210467277,4, Noise,0.756231
210467408,4,    EB,0.949285
210467465,4,OTHPER,0.527415
210467490,4, Noise,0.810454
210467782,4, Noise,0.480312
210467819,4, Noise,0.523886
210467837,4, Noise,0.575988
210468049,4, Noise,0.539151
210468088,4, Noise,0.685533
210468114,4,OTHPER,0.511058
210468122,4, Noise,0.603217
210468157,4, Noise,0.527436
210468178,4,OTHPER,0.49123500000000003
210468209,4,OTHPER,0.841133
210468261,4, Noise,0.705951
210468282,4, Noise,0.560696
210468477,4, Noise,0.67983
210468558,4, Noise,0.67583
210468565,4, Noise,0.58703
210468664,4, Noise,0.682737
210468746,4, Noise,0.8913620000000001
210468756,4, Noise,0.649029
210468794,4, Noise,0.581943
210468850,4, Noise,0.704188
210468941,4, Noise,0.44260200000000005
210468979,4,OTHPER,0.772471
210469029,4, Noise,0.502139
210469113,4,OTHPER,0.728345
210469238,4, Noise,0.53193
210469324,4,OTHPER,0.6577430000000001
210469429,4, Noise,0.555996
210469490,4, Noise,0.5243270000000001
210469497,4,OTHPER,0.845672
210469574,4, Noise,0.781304
210469721,4,OTHPER,0.47529099999999996
210469768,4,OTHPER,0.867343
210469790,4,OTHPER,0.43215699999999996
210469832,4,OTHPER,0.9472
210469849,4, Noise,0.434008
210469888,4, Noise,0.612391
210469926,4,OTHPER,0.8886059999999999
210470092,4,OTHPER,0.810244
210470100,4, Noise,0.64359
210470109,4, Noise,0.669458
210470124,4, Noise,0.833724
210470138,4, Noise,0.745881
210470382,4,OTHPER,0.486706
210470427,4, Noise,0.644824
210470444,4, Noise,0.637356
210470456,4, Noise,0.866693
210470484,4,OTHPER,0.685148
210470499,4,OTHPER,0.582397
210470503,4, Noise,0.503907
210470525,4,OTHPER,0.814963
210470579,4,OTHPER,0.9505790000000001
210470681,4, Noise,0.461186
210470747,4,    EA,0.997776
210470970,4,OTHPER,0.6883640000000001
210471001,4,OTHPER,0.480192
210471026,4,OTHPER,0.560527
210471039,4,OTHPER,0.583497
210471083,4,OTHPER,0.908135
210471208,4, Noise,0.5287569999999999
210471272,4,OTHPER,0.983857
210471390,4,OTHPER,0.517351
210471407,4, DSCUT,0.754433
210471429,4,  RRab,0.8393579999999999
210471459,4, Noise,0.477621
210471622,4, Noise,0.623876
210471687,4, Noise,0.622879
210471702,4,OTHPER,0.666931
210471795,4, Noise,0.43181400000000003
210471798,4,OTHPER,0.924242
210471957,4, Noise,0.503965
210472041,4, Noise,0.674087
210472066,4,OTHPER,0.49908
210472177,4,OTHPER,0.49991199999999997
210472186,4, Noise,0.9504450000000001
210472250,4,OTHPER,0.554647
210472256,4,    EA,0.5728989999999999
210472261,4, DSCUT,0.748082
210472266,4, Noise,0.429954
210472328,4, Noise,0.48819399999999996
210472400,4, Noise,0.908113
210472455,4, Noise,0.49848100000000006
210472483,4,    EB,0.8596719999999999
210472525,4,OTHPER,0.605358
210472541,4, Noise,0.680721
210472545,4,OTHPER,0.614541
210472617,4, Noise,0.6735270000000001
210472699,4, Noise,0.6893729999999999
210472921,4, Noise,0.410718
210472938,4,OTHPER,0.521884
210473015,4,OTHPER,0.670195
210473016,4, Noise,0.58899
210473019,4,OTHPER,0.895804
210473042,4,OTHPER,0.9848899999999999
210473152,4, Noise,0.796502
210473187,4, Noise,0.530525
210473274,4,OTHPER,0.426212
210473347,4, Noise,0.770663
210473363,4, Noise,0.639731
210473400,4, Noise,0.86462
210473587,4, Noise,0.470995
210473735,4, Noise,0.734151
210473814,4, Noise,0.508078
210473833,4,OTHPER,0.5162260000000001
210473848,4,OTHPER,0.503027
210473923,4, Noise,0.714588
210474002,4,OTHPER,0.768027
210474027,4,OTHPER,0.639898
210474116,4, Noise,0.485671
210474285,4,    EB,0.55161
210474556,4, Noise,0.520271
210474569,4, Noise,0.738587
210474639,4, Noise,0.5691350000000001
210474654,4,OTHPER,0.535987
210474705,4, Noise,0.558439
210474752,4,OTHPER,0.51727
210474883,4, Noise,0.554578
210474890,4,OTHPER,0.586591
210475064,4,OTHPER,0.709919
210475069,4, Noise,0.6565810000000001
210475095,4, Noise,0.603014
210475147,4, Noise,0.668514
210475158,4, DSCUT,0.414192
210475174,4,OTHPER,0.655138
210475212,4,OTHPER,0.637533
210475270,4, Noise,0.7614850000000001
210475279,4, Noise,0.654582
210475442,4, Noise,0.6268600000000001
210475555,4, Noise,0.608002
210475582,4, Noise,0.515642
210475682,4,OTHPER,0.48341000000000006
210475773,4,    EB,0.768888
210475820,4, Noise,0.691924
210475866,4,  RRab,0.725012
210475946,4,OTHPER,0.47406099999999995
210476012,4, Noise,0.610326
210476182,4,OTHPER,0.727123
210476247,4, Noise,0.712642
210476327,4, Noise,0.627853
210476411,4,OTHPER,0.9575790000000001
210476426,4,OTHPER,0.935444
210476527,4,OTHPER,0.758748
210476582,4,OTHPER,0.532994
210476662,4,OTHPER,0.9119809999999999
210476768,4,OTHPER,0.731274
210476794,4,    EB,0.640357
210476829,4, Noise,0.635969
210476837,4,OTHPER,0.651021
210476850,4,OTHPER,0.983142
210476863,4, Noise,0.740813
210476968,4,OTHPER,0.567281
210476976,4, Noise,0.618807
210476990,4,OTHPER,0.827908
210477101,4, Noise,0.91458
210477401,4,OTHPER,0.48100699999999996
210477428,4, Noise,0.686508
210477477,4,OTHPER,0.53495
210477514,4,OTHPER,0.706624
210477601,4,OTHPER,0.989713
210477693,4,OTHPER,0.932934
210477718,4,OTHPER,0.457067
210477810,4, Noise,0.803621
210478034,4, Noise,0.578547
210478111,4,OTHPER,0.630881
210478124,4,OTHPER,0.791702
210478228,4, Noise,0.76875
210478251,4, Noise,0.49249499999999996
210478323,4, DSCUT,0.428217
210478399,4, Noise,0.48600699999999997
210478429,4,OTHPER,0.517361
210478512,4,OTHPER,0.8301709999999999
210478523,4, Noise,0.630078
210478567,4,OTHPER,0.551922
210478572,4,OTHPER,0.530045
210478582,4,OTHPER,0.513062
210478776,4, Noise,0.7196600000000001
210478823,4, Noise,0.659755
210478918,4, Noise,0.656614
210478927,4,OTHPER,0.969209
210478933,4,OTHPER,0.571928
210478960,4, Noise,0.944169
210479001,4, Noise,0.676847
210479026,4, Noise,0.53282
210479043,4, Noise,0.45902299999999996
210479116,4, Noise,0.5479510000000001
210479150,4,OTHPER,0.6208600000000001
210479151,4,OTHPER,0.538032
210479182,4,OTHPER,0.7965899999999999
210479267,4,OTHPER,0.73434
210479475,4,OTHPER,0.5430189999999999
210479508,4, Noise,0.758584
210479546,4, Noise,0.729085
210479594,4, Noise,0.593345
210479678,4,OTHPER,0.737024
210479700,4, Noise,0.721873
210479730,4, Noise,0.5847600000000001
210479761,4, Noise,0.46800699999999995
210479845,4, Noise,0.649609
210479943,4,OTHPER,0.755657
210480014,4, Noise,0.56381
210480024,4,OTHPER,0.47789899999999996
210480055,4,OTHPER,0.8800600000000001
210480153,4,OTHPER,0.990325
210480213,4,OTHPER,0.49419700000000005
210480290,4,OTHPER,0.7360680000000001
210480363,4,OTHPER,0.726899
210480392,4,OTHPER,0.9140389999999999
210480393,4,OTHPER,0.653277
210480407,4, Noise,0.646044
210480430,4,OTHPER,0.5247729999999999
210480492,4, Noise,0.669927
210480526,4,OTHPER,0.529767
210480562,4, Noise,0.551578
210480582,4, Noise,0.679875
210480597,4,OTHPER,0.677484
210480663,4, Noise,0.512822
210480675,4,OTHPER,0.8616020000000001
210480719,4, Noise,0.900768
210480813,4, Noise,0.531046
210480834,4, Noise,0.518599
210480875,4, Noise,0.516138
210480958,4, Noise,0.7590560000000001
210480960,4,  GDOR,0.9493
210481025,4, Noise,0.5111
210481035,4, Noise,0.935941
210481099,4,OTHPER,0.575613
210481111,4,OTHPER,0.44288999999999995
210481197,4,OTHPER,0.7746890000000001
210481255,4, Noise,0.660508
210481290,4, Noise,0.515139
210481462,4,OTHPER,0.508259
210481572,4, Noise,0.511522
210481666,4, Noise,0.6988770000000001
210481667,4, Noise,0.49403800000000003
210481712,4, Noise,0.5123270000000001
210481820,4,OTHPER,0.47296400000000005
210481853,4, Noise,0.407127
210481933,4,OTHPER,0.6262310000000001
210482091,4,OTHPER,0.63444
210482158,4, Noise,0.6416890000000001
210482162,4,OTHPER,0.654941
210482208,4, Noise,0.436592
210482215,4,OTHPER,0.47492700000000004
210482239,4,OTHPER,0.7730199999999999
210482264,4,OTHPER,0.6749390000000001
210482321,4,OTHPER,0.607506
210482360,4,OTHPER,0.49068100000000003
210482373,4,OTHPER,0.498967
210482409,4, Noise,0.441687
210482427,4,OTHPER,0.6522789999999999
210482429,4,OTHPER,0.8881049999999999
210482495,4,OTHPER,0.892076
210482520,4, Noise,0.556415
210482588,4, Noise,0.571496
210482617,4, Noise,0.628041
210482638,4,OTHPER,0.9086139999999999
210482719,4, Noise,0.9474020000000001
210482964,4, Noise,0.669439
210483025,4, Noise,0.8427
210483036,4, Noise,0.509512
210483090,4, Noise,0.510782
210483113,4, Noise,0.747051
210483125,4, Noise,0.490246
210483160,4, Noise,0.725543
210483351,4,OTHPER,0.8308770000000001
210483369,4,OTHPER,0.661346
210483389,4,OTHPER,0.5014890000000001
210483461,4, Noise,0.574158
210483488,4, Noise,0.626077
210483565,4, Noise,0.643677
210483581,4, Noise,0.55332
210483599,4,OTHPER,0.600326
210483632,4, Noise,0.49631099999999995
210483691,4,OTHPER,0.8801969999999999
210483765,4, Noise,0.622026
210483775,4,OTHPER,0.511128
210483781,4, Noise,0.547182
210483831,4,OTHPER,0.7276859999999999
210483858,4, Noise,0.729689
210483863,4,OTHPER,0.446792
210483964,4, Noise,0.574867
210483966,4, Noise,0.486447
210484007,4, Noise,0.524654
210484040,4, Noise,0.587026
210484066,4,OTHPER,0.40469099999999997
210484093,4, Noise,0.752448
210484096,4, Noise,0.734448
210484105,4, Noise,0.67823
210484136,4,OTHPER,0.766943
210484153,4, Noise,0.47666400000000003
210484157,4,OTHPER,0.637613
210484192,4, Noise,0.7038220000000001
210484193,4, Noise,0.708527
210484200,4,OTHPER,0.677183
210484202,4, Noise,0.710689
210484270,4, Noise,0.663065
210484276,4,OTHPER,0.557384
210484300,4, Noise,0.48590500000000003
210484306,4, Noise,0.782121
210484310,4, Noise,0.7952819999999999
210484365,4,OTHPER,0.5208149999999999
210484399,4, Noise,0.7380180000000001
210484557,4, Noise,0.667031
210484577,4, Noise,0.610517
210484748,4, Noise,0.531092
210484866,4,OTHPER,0.435492
210484882,4, Noise,0.7612359999999999
210485114,4,OTHPER,0.482984
210485165,4, Noise,0.544121
210485181,4,OTHPER,0.768583
210485196,4, Noise,0.64815
210485205,4, Noise,0.588122
210485237,4,OTHPER,0.7042
210485258,4, Noise,0.6246619999999999
210485267,4,OTHPER,0.480465
210485408,4,OTHPER,0.61305
210485451,4, Noise,0.478213
210485470,4,OTHPER,0.43276000000000003
210485475,4, Noise,0.5342779999999999
210485497,4, Noise,0.485621
210485514,4,OTHPER,0.783714
210485526,4, Noise,0.502037
210485552,4,OTHPER,0.991025
210485566,4, Noise,0.504663
210485622,4,OTHPER,0.922258
210485669,4,OTHPER,0.847116
210485772,4,OTHPER,0.9834129999999999
210485784,4, Noise,0.722358
210485801,4, Noise,0.6644760000000001
210485868,4, Noise,0.596187
210485924,4,OTHPER,0.525821
210486031,4,OTHPER,0.515576
210486055,4, Noise,0.60516
210486263,4,OTHPER,0.486705
210486299,4, Noise,0.510753
210486327,4, Noise,0.598092
210486386,4, Noise,0.55604
210486424,4, Noise,0.433572
210486492,4,OTHPER,0.456689
210486521,4, Noise,0.601995
210486727,4,OTHPER,0.464179
