epic_number,Period_1,Period_2,amp_ratio_21,k2_teff,k2_rad,k2_mass,abs_magnitude,lc_amplitude,p2p_98,p2p_mean,stddev,kurtosis,skew,iqr,mad,max_binned_p2p,mean_binned_p2p,class,probability,RRab_dist,EA_dist,EB_dist,GDOR_DSCUT_dist,template_dist
203878683,4.552692264,4.797925843,1.0538656172610572,6620.0,2.0,1.52,2.865983034543813,1.0123174992779678,0.0009804786251031796,-2.577848676732507e-05,0.06090505427518472,236.36830714422058,-14.992034751612065,0.008031671705376664,0.005432229026824046,0.571463613178594,0.006507551394923861,EA,0.992566,14.035668847618199,2.23606797749979,14.035668847618199,26.1725046566048,0.4782848229448593
204979833,0.69612841,0.37901561,0.544462206333455,6229.0,1.25,0.85,3.2865906261554514,1.3283661045019843,0.4356198910170183,-0.000270263481111827,0.3615552668745081,-0.7946787450777637,0.6539675702590061,0.5731091482345969,0.3190591335611768,0.18067837116590665,9.483558918023712e-05,RRab,0.725539,3.0,13.0,15.0,21.18962010041709,0.1462926127420504
202665304,15.54112028,16.50079498,1.0617506770882543,5740.0,2.02,1.16,6.357467590537442,0.030390016107502693,0.0012369472540344384,9.562206414474257e-07,0.006929487955221417,-1.0240941696799246,0.03549290979870278,0.011158048338170136,0.008524254541134377,0.16709952865369834,0.0005094251209223918,OTHPER,0.990576,19.313207915827967,24.75883680627989,18.681541692269406,3.6055512754639887,0.10787022544589184
205565079,0.063276032,0.079174592,1.2512572216917774,7475.0,2.28,1.86,1.2206580979969406,0.017512576545482883,0.008416805111042074,-5.004180887001204e-07,0.002750787418930273,-0.06762091219652877,0.009963806077616755,0.003599405815831957,0.002668092459944027,0.35094196037345804,0.0021682779048430327,DSCUT,0.966152,20.0,16.492422502470642,22.62741699796952,16.492422502470642,0.5073559291729008
204312847,12.09284016,3.4616147410000004,0.2862532453252901,6613.0,2.17,1.58,1.9427642335621569,0.1086407726850278,0.0005166348253145481,1.6616041933744313e-06,0.008369321306874442,110.93894802707472,-10.33381747150729,0.0011893526403745636,0.0008472714993533187,0.8566013315668864,0.01490971232382762,EA,0.97897,15.0,1.0,13.0,27.586228448267445,0.4344235085085377
204154300,0.060188025,0.057199041,0.9503392244553629,7541.0,1.88,1.72,1.8060445365267912,0.06003414354452375,0.03858396285010833,3.7492255964978437e-06,0.011506192957210424,-0.6890337111548743,0.08444195605251302,0.01731112771324539,0.012940781801824336,0.11020588921237996,0.0006813710364461074,DSCUT,0.907716,18.110770276274835,25.45584412271571,20.591260281974,2.8284271247461903,0.06884522668978775
203707855,2.229389224,2.458424967,1.102734749291136,6192.0,4.84,2.0,4.839606522452013,0.11502586888227816,0.002228854495410612,-6.0503279148554725e-06,0.008949430587069401,3.0724093833628863,0.21335750826842892,0.011591279627482852,0.008512474330344416,0.1717957880483002,0.00242818562544394,GDOR,0.85765,21.633307652783934,18.439088914585774,24.08318915758459,16.1245154965971,0.5132329846744039
205168996,0.12269674,0.056894576,0.4637007959624681,6449.0,2.22,1.52,2.53286151203139,0.03427976682790557,0.015654851594150195,-3.9817263467228605e-06,0.0056723625660061614,-0.3807945324735789,0.012402916893646759,0.007903649878495234,0.005890841670343211,0.18518762974575093,0.0002930561964235871,DSCUT,0.988333,21.95449840010015,23.021728866442675,19.02629759044045,7.071067811865476,0.1639556226454144
206049222,0.704102098,0.234703532,0.3333373564241247,6214.0,1.32,1.14,1.468551286257625,0.27580674027510343,0.07674914140907113,1.619845283866387e-05,0.06650949479125179,1.9483731252628291,-1.7292591021843284,0.05913429041877305,0.02795820821381665,0.17417360090550654,0.00011759476121204861,EB,0.948119,18.973665961010283,8.48528137423857,8.48528137423857,19.798989873223327,0.4857283679527834
206045448,0.407644272,1.207153198,2.9612907157444366,6507.0,3.83,2.0,3.431717112713597,0.3806018448706694,0.2028327563498798,-8.725125726848473e-06,0.12869047830364222,-1.4550433274037378,-0.2771149353842496,0.2598506028106362,0.16614164238007192,0.1240366863665987,0.0002285183792969388,EB,0.96899,11.0,13.0,1.0,21.18962010041709,0.4590271704874656
205945953,0.942516646,0.314177292,0.3333387196219344,6309.0,1.24,0.86,2.3794055484427847,0.5858956327756437,0.12921776036042876,4.61886181287152e-05,0.15180055619436464,2.008914770436105,-1.7824202111212013,0.11139474082344802,0.057378006563823976,0.1768337721666136,0.0006766561720736599,EB,0.997281,19.313207915827967,9.219544457292887,9.219544457292887,19.104973174542803,0.6648250473585158
206348448,0.459376153,0.07656205099999999,0.1666652709332084,,,,5.396623520139087,1.3292401240906009,0.5452081291843046,-9.997626003634828e-05,0.29297869066541843,0.26934397382730424,1.1466065127924727,0.3849871218328942,0.17652221459380688,0.2058920268390862,0.00020628889185004217,RRab,0.945751,2.0,16.1245154965971,12.16552506059644,18.439088914585774,0.4905873237102319
206226502,0.130698376,0.137667511,1.0533222769347952,6716.0,1.68,1.44,2.1615882120297005,0.049213218385067536,0.02042222569097621,4.8467285729593576e-06,0.010140395649393648,-0.7482902707027819,0.08009289836412424,0.014905520729106225,0.011042033124479244,0.15210491345837865,0.0011552618112039188,DSCUT,0.957808,18.973665961010283,25.45584412271571,18.973665961010283,2.8284271247461903,0.07438100013495677
206212261,15.47847469,5.16918065,0.33395930500436155,5500.0,0.88,0.92,3.695727627896343,0.09862014204711468,0.0005114649540792283,2.397641419578291e-07,0.007435366337328819,124.39494226239333,-10.876739956299676,0.0005826578223264711,0.0004282175296374802,0.6931953365798063,0.015758359077403927,EA,0.990338,15.033296378372908,1.4142135623730951,13.038404810405297,26.87005768508881,0.7299596711129984
205936222,17.69987785,10.33286691,0.5837818202796241,5581.0,2.0,0.93,3.4385435129087707,0.3264420411805956,0.0003284764889134584,-3.622260229596057e-07,0.012293236645921373,486.0589542213458,-21.43268165703353,0.0014954266457194445,0.0006707892625175152,0.9994566400890852,0.014974344292203463,EA,0.97886,15.0,1.0,13.0,27.586228448267445,0.6529634474660035
206105536,0.6245405279999999,0.17608671,0.28194601007542625,,,,4.9219444564365205,0.5162071610291811,0.15082764032484935,-0.00011032483375564121,0.14548681944215672,-1.0386457378326794,0.4818169126389383,0.2416963129528681,0.1515944283741366,0.1624977603391501,0.00013638953787532745,RRab,0.625926,5.830951894845301,13.92838827718412,15.811388300841895,16.55294535724685,0.2539216936958057
206046073,0.49696732,0.082797195,0.16660490874933187,,,,5.465183521218987,1.2494720262866257,0.618727049403214,3.5018891494825998e-06,0.31051795390023684,0.3903260158875797,1.1687913388750824,0.4001996585781228,0.20068970778353007,0.20516710650574346,6.518183830077893e-05,RRab,0.903031,0.0,16.0,12.0,20.396078054371138,0.28650772394661755
206173295,2.264018561,2.098105372,0.9267173901053544,5788.0,1.42,1.02,3.955812095166985,0.05722416200926395,0.005173751950795276,5.2263255131051125e-06,0.008164204809914255,1.475175911916189,-0.793607752533273,0.009981274603511723,0.007442298137713573,0.1347278156293792,0.0006239366426765197,GDOR,0.81087,17.720045146669353,20.248456731316587,24.041630560342607,9.486832980505136,0.12063741825968638
206325176,0.08728205900000001,0.079698036,0.9131090273660936,7091.0,1.67,1.51,1.5875865693747393,0.03441325374987025,0.015885348544683896,-2.710143228204944e-06,0.005191806860957902,-0.21579333700081132,0.1209928151460822,0.0071756693335528485,0.005321232871267575,0.1609397506651421,0.0026523839345383307,DSCUT,0.996329,24.413111231467404,22.36067977499789,20.09975124224178,10.0,0.14898313675472408
206356447,18.3938494,17.39597255,0.9457494280669712,3622.0,0.28,0.28,9.978388973066572,0.006581948777445557,0.0013263046105194025,1.953753509478517e-07,0.0006125898866805673,0.5994801906292513,-0.15243734893136096,0.0008449236983839593,0.0006262679238890713,0.3744383832603383,0.0005987938595548651,GDOR,0.670437,20.0,14.422205101855955,12.649110640673518,14.422205101855955,3.5614771080906724
205988265,0.50147508,0.083578416,0.16666514316125142,6148.0,1.07,0.84,2.593584442067943,1.0948484793044346,0.5146387244592315,0.00012620635515788692,0.2794179679407616,0.07088662491164399,1.0874310113875925,0.3650065496773292,0.17178725635670464,0.2051283059895813,5.733590239982683e-05,RRab,0.800399,0.0,16.0,12.0,20.396078054371138,0.2910688628117135
206333750,0.52598812,0.08766384599999999,0.16666506840496698,6173.0,1.04,0.84,1.520632078202734,1.0700247694705542,0.5565485870901625,-0.00016337402653616547,0.2934417829302765,0.15216176151708316,1.14341368264222,0.3844842059668387,0.1735720604864145,0.2292992423460107,0.00010064329616263812,RRab,0.940479,0.0,16.0,12.0,20.396078054371138,0.8014232705044202
206126731,0.560757627,0.170596978,0.3042258719024075,6014.0,1.07,0.85,2.4675881631160905,0.9165333923381986,0.3367601620912553,-5.355058137082952e-06,0.2369129809141068,-0.27816830920479463,0.9290789149166792,0.3404380657526763,0.167752256615881,0.17170882157841555,5.474315318429221e-05,RRab,0.69596,0.0,16.0,12.0,20.396078054371138,0.08583634174938293
206218768,0.60543757,0.411929753,0.6803835331857585,,,,5.116846230445148,0.8687947003189886,0.2412482998950469,-6.6491514523445225e-06,0.17420293129309108,0.13295585324000392,0.7961050878531183,0.2576385602217535,0.18076515674777813,0.18640978065300184,8.290661761075973e-05,RRab,0.617,4.47213595499958,12.16552506059644,16.1245154965971,19.697715603592208,0.19451369120394035
206353974,0.901152285,0.7987876420000001,0.8864069428620492,,,,3.1483227938659013,0.04953904493702167,0.0035316189480088783,-8.369065239165853e-06,0.00782028431473724,0.9998483666951136,0.6916166098151529,0.009658815044881752,0.007132300875789208,0.210811901395018,0.0015112438148704092,GDOR,0.94528,16.55294535724685,22.67156809750927,15.811388300841895,5.830951894845301,0.3701195654021682
205969073,0.5091186320000001,0.472508285,0.9280907342632864,6038.0,1.23,0.99,0.8845256648404956,1.0572176120525558,0.4994955182692921,1.2761293354729355e-05,0.27978492118625364,-0.013891527689779082,1.0506989729474734,0.3758846083230142,0.1773476396778714,0.1907303116121697,8.735804519801475e-05,RRab,0.922717,0.0,16.0,12.0,20.396078054371138,0.14863097132142686
205988562,0.54830825,0.182771135,0.33333646721529353,7184.0,1.91,1.65,2.913682721055304,0.4710503209600702,0.16030975648373924,-1.6380076801860727e-06,0.1198628347312958,1.6066317664107137,-1.663510172290935,0.09800073002899913,0.05281574976722198,0.16152948203942094,0.0004979434463218797,EB,0.998158,18.027756377319946,9.219544457292887,7.810249675906653,19.104973174542803,0.5799184033097442
206045146,0.233238188,0.07774637400000001,0.3333346681633456,3972.0,0.47,0.53,7.902276934939426,0.5845567860896991,0.2586264456326469,-1.4341602073131568e-05,0.1246334979060088,0.3614590004936216,-1.0930564543386871,0.15694731247989335,0.10237950781047214,0.1286131453572505,9.562336038541941e-05,EB,0.957067,16.15549442140351,10.816653826391967,6.708203932499369,17.804493814764854,0.3858291747345401
206249670,0.569724441,0.4302811520000001,0.7552443269675351,6529.0,1.25,0.84,1.5828767947440063,1.0596233630156036,0.3543359012154276,-4.806622474425959e-05,0.22326228412001786,0.32231416369635113,1.0232210306131868,0.3200559328365451,0.18686748467981146,0.1869646202873846,0.00018156678639120482,RRab,0.805197,1.4142135623730951,15.033296378372908,13.038404810405297,19.6468827043885,0.05692055116674286
206409426,0.5744191329999999,0.171877165,0.2992190808518908,6268.0,1.46,1.28,0.8524327425324465,0.939427495793148,0.3875618348714338,-4.609765603407086e-05,0.2558905939687984,-0.27749523400895004,0.9366852790859818,0.3706799991790286,0.20413443346557653,0.19705391764085112,8.786124078526513e-05,RRab,0.8351879999999999,1.0,16.031219541881402,12.041594578792296,19.416487838947603,0.11535888831334135
206000965,0.643852349,0.395957825,0.6149823412386122,5620.0,0.81,0.78,3.5503872546981547,1.0238205557188045,0.3034800327822262,-8.235763850946914e-05,0.2576337661736596,-0.4389762846353298,0.8242416197613984,0.3717739839241161,0.20898513531351795,0.182398615302358,0.00013334361919321242,RRab,0.6222979999999999,1.0,15.0,13.0,20.615528128088304,0.043964387005539216
206149993,0.537989869,0.089659085,0.16665571261900472,,,,4.9815950348812805,1.3483023084632748,0.662267343187146,6.349912038515156e-05,0.31263436969633474,0.8050951212764491,1.31106385745453,0.3778247471313744,0.1828052208839457,0.23012112266582685,2.0597650729454485e-05,RRab,0.948399,0.0,16.0,12.0,20.396078054371138,0.803149083723802
206189858,0.044550717,0.042346783,0.9505297748631072,6913.0,5.19,0.81,2.310874278737046,0.011851798669436309,0.007526403940980707,6.723737753684587e-08,0.001985135750906548,-0.28177624343062435,0.02876952975616493,0.0027972531433132497,0.0020756110583107865,0.2200034753506448,0.002921760790670777,DSCUT,0.943021,14.31782106327635,23.60084744241189,16.643316977093242,6.0827625302982185,0.1533433666722992
206034019,14.42270132,19.51317428,1.3529486499828591,4913.0,6.02,0.91,1.842206591761688,0.01175240569436753,0.0041927568599294425,-2.2941108916252042e-07,0.0011663627085966106,3.4265497930962936,-0.3758061564099081,0.0011793408350690981,0.0008743132057522034,0.4987758868289653,0.006689874633821386,EA,0.8638450000000001,13.45362404707371,10.816653826391967,20.12461179749811,17.804493814764854,1.6569147713609644
206067723,1.044778353,0.348227869,0.3333031049122435,6116.0,1.32,1.11,3.660093852308867,0.9558686255184924,0.19353310257636408,-8.423103366445528e-05,0.16354956264592346,6.4560116622270085,-2.673119563161797,0.0605295005851143,0.03044995210217837,0.2377038214278312,0.0006569487226310397,EB,0.991418,19.924858845171283,6.708203932499369,10.816653826391967,22.02271554554524,0.4693370914378569
206139574,0.6730659259999999,0.224357898,0.33333718040571264,4659.0,0.66,0.73,6.865222799081139,0.2577860271965127,0.1247335666234642,7.580526619006393e-07,0.049233321731569635,7.953327454980233,-2.8794768424203387,0.02142307156356882,0.01629364845293085,0.3346425370092867,0.0027311585097676725,EB,0.970073,19.6468827043885,5.830951894845301,10.295630140987,22.67156809750927,0.3090023246763447
205994924,0.051923375,0.070156521,1.3511548700368572,7615.0,1.97,1.73,1.5406977529017212,0.03646493894258085,0.02110393705039055,-1.013637846849076e-07,0.006341156970371764,-0.6076897499737655,0.0339522215037719,0.009187944259320343,0.006832015741600254,0.10572765238175376,0.00015874357396525074,DSCUT,0.993478,17.029386365926403,22.67156809750927,21.40093455903269,5.830951894845301,0.0648269534717486
206382584,2.011250727,1.915152543,0.952219689614064,6034.0,1.58,1.15,4.971053904944991,0.06347731086168851,0.0019878001078651227,1.2024814512117545e-05,0.012616678457823929,0.02033679373029873,-0.07739110704673596,0.013911997322179848,0.009991532945027493,0.07747924222631275,0.0005378888388070556,GDOR,0.779854,19.416487838947603,22.47220505424423,24.839484696748446,8.06225774829855,0.051929638086422
206281401,0.120983896,0.081019009,0.669667713461633,4736.0,21.11,0.89,,0.025783262265364204,0.015463585145604846,-6.169285145792525e-06,0.007246688825658148,-1.4366577859784804,0.0008849445984031748,0.014152372179770945,0.010480267794734622,0.05620303343241112,0.0003184508876936878,DSCUT,0.979797,18.681541692269406,26.1725046566048,19.313207915827967,2.23606797749979,0.06287388606651742
206496528,0.527719389,0.087957211,0.16667420760619425,6131.0,1.13,0.87,1.32332966074161,0.9772099345412408,0.4162820039182367,-4.474037981622779e-06,0.2603945204983211,-0.1030360314290113,1.020700897794355,0.3524932458471368,0.16410247190508767,0.18626298560331844,9.40015870852394e-05,RRab,0.909743,0.0,16.0,12.0,20.396078054371138,0.11020599751544223
206028072,0.594658926,0.41696483,0.7011831686522099,,,,,0.7344336319338891,0.18132264763857187,7.712330866533864e-05,0.16653404526049986,-0.3710562091930552,0.7363829440985468,0.24676546263920002,0.15764300559731073,0.12477134490461544,0.00021176938522083114,RRab,0.6351220000000001,5.385164807134505,14.866068747318506,14.866068747318506,16.15549442140351,0.33449385768854684
206425155,0.464971535,0.489980968,1.0537870194570085,,,,4.558048889441738,1.819039644254284,0.6271317984622085,0.0001406708433897428,0.3659443623876271,1.0821832546366714,1.245757989795691,0.4772591731235668,0.2666271550858543,0.12975076549702202,6.09240041087958e-05,RRab,0.817294,9.055385138137416,19.235384061671343,14.212670403551895,11.401754250991381,1.9791615821385693
206268154,1.081058254,0.360278454,0.3332646068488368,6538.0,1.46,1.17,2.8849850485023283,0.6180868351091451,0.17101541319989794,-2.602382600753316e-06,0.13173558302272004,6.958773579324893,-2.794000280773136,0.040118162810309776,0.017107152916123122,0.2605080175945438,0.0003652279069988655,EB,0.987708,19.6468827043885,5.830951894845301,10.295630140987,22.67156809750927,0.4154282156768726
206051563,0.891134834,0.951419361,1.0676491645258699,6267.0,1.36,1.17,3.8647348632833065,0.02456654225164534,0.0014632201445658086,1.3447946324211537e-06,0.003389978303350546,1.5913107345283215,-0.42856621494957575,0.003535363459935215,0.002614362793745895,0.16196899675395293,0.0007611335927254504,GDOR,0.951274,18.439088914585774,18.439088914585774,14.0,10.0,0.25092424555538584
206131351,0.604980665,1.928977615,3.1884946521390067,6301.0,1.32,1.13,0.4929341075996305,0.9228851649993391,0.3419615449513815,1.4838047297029763e-05,0.2473663821040709,-0.1683306358717198,0.9732920405920152,0.3462204649577029,0.1714019422823063,0.1831293132772665,0.00013721374501520064,RRab,0.643331,1.0,16.031219541881402,12.041594578792296,19.416487838947603,0.042115636295111086
206169907,0.617326425,0.406601948,0.6586498350528247,,,,5.068885783042884,0.5350876772124934,0.15839737380242666,2.178000463874975e-05,0.14566690910274285,-1.0263504666936638,0.4542520477947043,0.23762245467265555,0.15694980380056034,0.18024340151048207,0.00015426008741981247,RRab,0.656472,6.4031242374328485,13.0,16.76305461424021,17.0,0.2653987766173589
206056155,0.073551996,0.079394149,1.079428884567592,7496.0,1.89,1.7,1.8814992373978023,0.014731216964599003,0.008333356617040665,4.761461952985614e-07,0.0026260469199112287,-0.5368052697561976,5.211991107445829e-06,0.003859302884870353,0.002850805721963739,0.3558211924721309,-0.0006518392299116982,DSCUT,0.927104,,,,,
206397568,0.626248146,0.17620282199999998,0.2813626245849197,,,,4.84189168924852,1.0333456953809128,0.3308363672404611,0.000129205315380715,0.2490422955273829,0.028444098938514625,1.024611485760771,0.35570872404532994,0.19603084673696514,0.18169435156236802,2.3600603446570056e-06,RRab,0.630833,9.055385138137416,19.235384061671343,14.212670403551895,11.401754250991381,2.193705212218361
206278951,0.526506307,0.09945302,0.18889236211941526,,,,7.325271049637305,1.3417863814694484,0.42744922470050456,1.2650258352772051e-05,0.27522615741163725,0.7113760246715284,1.1244256451820644,0.3793331319347699,0.2265550530707797,0.16577696072341394,6.333704129127844e-05,RRab,0.806545,11.04536101718726,20.248456731316587,15.556349186104045,9.486832980505136,1.82095611642975
205992585,16.847578100000003,16.00658621,0.9500823272634062,5063.0,0.79,0.86,3.53318383055921,0.2059123376866404,0.0038657153844872776,9.582992895748364e-06,0.0299688235489319,16.44343892827481,-3.7595868566586477,0.021233220705600964,0.012164854829006751,0.5645148398206624,0.008207907592199479,EA,0.790153,21.95449840010015,11.401754250991381,14.212670403551895,19.235384061671343,1.7418239661868062
206081848,0.533514325,0.561739976,1.052905141769155,,,,,1.4172338358994332,0.4358410230664168,-0.00014858536740092678,0.2778508125880188,0.8156374294190885,1.1610725057696931,0.36230176392909796,0.20428505893410692,0.184045688963044,0.00022697139697912242,RRab,0.975077,2.0,16.1245154965971,12.16552506059644,18.439088914585774,0.3255503588037078
206085353,0.062650471,0.081076368,1.2941062805417696,7114.0,1.98,1.74,2.5240350311029687,0.08054350411291455,0.05570003966067663,-5.4531603994536765e-06,0.018294975485561613,-0.7535330821614084,0.1373021693038221,0.026571738494278296,0.01957316458371167,0.10856606105922427,0.00043742908051108367,DSCUT,0.915949,19.104973174542803,26.1725046566048,21.470910553583888,2.23606797749979,0.0342050399877053
206075677,16.00658621,17.02649374,1.063717991870298,5560.0,1.51,0.89,3.278555464586581,0.32322387359209537,0.0005396543944073238,-1.1739477924165284e-05,0.017393796286441197,145.42753229766862,-10.570986490292912,0.01137288187436658,0.008495930547135959,0.7830270887779831,0.01264708047891908,EA,0.936984,12.369316876852979,5.0,16.278820596099706,23.3452350598575,1.015918259333814
206512511,0.614016573,0.17522072600000002,0.2853680726301829,,,,7.8306823995316135,1.9364479242847348,0.6205008171150483,-0.0004598541522532808,0.4227983866382591,0.17443373165187334,1.0449387466321451,0.5721729686847892,0.333644567598147,0.2068170171716307,0.00017347003703375538,RRab,0.956786,0.0,16.0,12.0,20.396078054371138,0.18267620371072246
206192022,13.92176057,14.68693823,1.054962707924232,4159.0,0.47,0.53,6.977650006356559,0.014200062136472182,0.0008440291724651082,1.715420858196161e-06,0.003245197354065461,0.1285038280787476,-0.8279577069778964,0.003817163758811026,0.0025698213112747424,0.20446999915839,0.0010055738513475724,OTHPER,0.990823,26.87005768508881,19.235384061671343,21.02379604162864,17.029386365926403,0.2340766705152441
206211844,0.5572494379999999,0.092863204,0.16664566649594362,,,,,1.0184207423739062,0.3562272075182693,-1.3735192850394818e-05,0.26563243472102105,-0.3663281220913364,0.8859012200910961,0.3831099692498876,0.19091911793700025,0.17672829354476674,8.120114728612051e-05,RRab,0.609245,0.0,16.0,12.0,20.396078054371138,0.04170959377921034
206091799,0.30678783800000003,0.094355166,0.3075583654655827,,,,4.77020023797763,0.17069382435483005,0.07856437582750089,1.6984909119172645e-05,0.04933442389555711,-1.0951003635891512,-0.29844161545179204,0.08124917977509605,0.0600275989638703,0.09423296982826013,0.00027886570137941743,EB,0.926071,11.704699910719626,13.601470508735444,4.123105625617661,17.464249196572982,0.4565854239801628
205905693,0.486413324,0.08106816900000001,0.1666651898704979,6067.0,1.08,0.87,1.466466857628646,1.3356058206371104,0.628115653948182,-0.000174576756468067,0.3094478375557111,0.3232611416826701,1.153596737932109,0.4022461247306447,0.19702286395555288,0.22185397126927808,0.00017088153612395448,RRab,0.840791,0.0,16.0,12.0,20.396078054371138,0.2730805329460092
206033974,0.511229025,0.462023729,0.9037509734506955,7117.0,1.79,1.51,2.8458096712794236,0.027918178621634482,0.003124943958025717,1.452488893745564e-06,0.005093924320082455,-0.3885373320857109,0.16754453535336655,0.007078594632601742,0.005274535744031027,0.22975200504628626,0.0014648134135932555,GDOR,0.942865,17.262676501632072,25.495097567963924,19.235384061671343,3.1622776601683795,0.1598018799207261
205964285,0.899929457,0.158692702,0.1763390460948096,5881.0,1.93,0.87,3.032424190778702,0.1112249236340701,0.015285277451341096,1.270661829752267e-05,0.02644173592752237,-0.9239252556818092,0.17366417886010127,0.04123691267345575,0.03073980284349532,0.12032279865853955,2.459983974957337e-05,EB,0.926993,10.04987562112089,14.035668847618199,2.23606797749979,19.924858845171283,0.4850123979964065
205941274,0.550930473,0.091815565,0.16665544837270238,6016.0,1.09,0.9,-0.43172250274988855,1.1135727325783968,0.5295863129616363,-9.832679919044788e-05,0.2978165160886048,0.05947374010131413,1.0994679742940172,0.3933113828637358,0.17554115043462845,0.2276114648429904,9.851547751337616e-05,RRab,0.960074,0.0,16.0,12.0,20.396078054371138,0.2698059602257489
206044837,0.525126738,0.099397529,0.18928293268509971,6510.0,1.36,0.83,1.4519892273223505,0.8745356948946079,0.3352674188405805,0.00012175795855080701,0.23703280730217136,-0.2619130109842489,0.9381116917614518,0.3283702768387674,0.1673544295639691,0.16567852254953908,7.990536378014235e-05,RRab,0.659976,0.0,16.0,12.0,20.396078054371138,0.0212455073599632
206199823,0.478573018,0.50383892,1.0527942467496152,6066.0,1.08,0.84,3.2899723001509216,1.1901904772113758,0.3780638941985859,-0.00024604800260711804,0.2659138117847956,0.062446354406723074,1.015108771289715,0.3936489761956648,0.2020231411249932,0.11891201076759304,5.295966264288407e-06,RRab,0.6681600000000001,7.0,17.464249196572982,13.892443989449804,13.601470508735444,1.3960932263871468
206161767,0.284672419,0.090056939,0.3163528778669633,5268.0,2.57,0.89,5.433072961320592,0.421422628767258,0.19247365597723912,5.869541362575965e-05,0.12369494895354555,-1.110537902232479,-0.5083654814794752,0.22358965540676826,0.13758043188418909,0.11588647147658665,8.673108411380824e-05,EB,0.900982,13.0,11.0,1.0,21.93171219946131,0.13225706937915696
206449008,0.048068916,0.043063346,0.895866800907264,7748.0,1.68,1.68,1.8534832225005893,0.010506833810576488,0.006949179180256299,4.818769412859953e-07,0.0017590234114568813,-0.2438369953438153,0.01772882842052272,0.002366376314867913,0.0017504865912700135,0.2917845442147497,0.003839633554536807,DSCUT,0.968863,17.804493814764854,19.104973174542803,14.035668847618199,9.219544457292887,0.945376297607016
206185368,0.6088864860000001,0.17476234100000002,0.2870195759279834,6133.0,1.25,0.97,0.9927079072136492,0.9733208653035796,0.3812129379888758,0.00016873416206011882,0.26845411740492314,-0.16226180239187604,0.992795215602098,0.3671266564584075,0.1785947384441634,0.19208960398355804,9.163341854412156e-05,RRab,0.8354969999999999,0.0,16.0,12.0,20.396078054371138,0.07048778970357578
206278551,20.0,18.82580772,0.9412903859999999,,,,,0.07108182973898902,0.01809728235403393,-8.741281212922733e-06,0.007749808277705856,0.8598432726213314,0.045553968493091436,0.009712490633359659,0.007191223206183153,,,RRab,0.744038,,,,,
205982900,6.720102204,0.610509463,0.09084824076583344,6231.0,1.55,1.2,2.1118243745556384,0.4294373013809122,0.04811490269025658,4.641109241659803e-05,0.07423910984228711,13.936557678102625,-3.8153930755723136,0.0034359120007225736,0.002128684334298852,0.7445972107893634,0.006586184255351664,EA,0.8959020000000001,16.0,0.0,12.0,28.284271247461906,1.0754419846720369
205978617,0.31464480300000003,0.16998203,0.5402346658177603,5392.0,0.83,0.87,4.773476062586996,0.3717774497416687,0.15088684614901196,9.421206624125493e-05,0.10845430709339136,-1.2256876629756186,-0.3799212816373196,0.19874673244263807,0.1327149661033598,0.13250485426613226,0.00025542649771742587,EB,0.99713,12.0,12.0,0.0,21.54065922853801,0.08146573692017732
206202136,4.886876676,1.627441756,0.3330228822823684,5390.0,2.76,0.89,,0.707142269255792,0.05806510577090517,0.0002324194024095603,0.12136712887685105,11.61549286699595,-3.254269843672384,0.06958236036470923,0.05155525594889794,0.3396893973707581,0.0018068655704961847,EB,0.94425,20.615528128088304,6.4031242374328485,9.433981132056603,21.93171219946131,0.3314097471479504
206172684,0.706273258,0.235496431,0.33343529339744593,6502.0,1.5,1.26,1.7674041765159174,0.2284288125433677,0.05071942358646308,-8.877001774875909e-06,0.073462710654845,-1.4701132039596982,-0.16350810635150312,0.14893894420428933,0.10509790529249123,0.12479421199420665,2.8450574248874293e-05,EB,0.99111,10.04987562112089,14.035668847618199,2.23606797749979,19.924858845171283,0.28864729891508395
205943009,2.919521004,1.3843438890000002,0.4741681553595016,6167.0,1.48,1.16,3.5303077093416704,0.013784836586021143,0.00045984451046937597,1.5316352744757652e-06,0.0026139935004348123,-0.3667452256572856,0.0048412872603596025,0.003718514423846075,0.002734070680461437,0.11361307543660926,0.0006346805035557957,GDOR,0.764178,19.0,24.839484696748446,22.47220505424423,4.123105625617661,0.06464867549079438
206143957,4.2462208760000015,0.353994294,0.08336690538186689,5842.0,0.78,0.76,,0.29245207433451004,0.05466141709856498,6.57347312621694e-05,0.049817241890262834,14.887254924244392,-3.946270526141709,0.006001434463461575,0.004380108096718425,0.5601962603963709,0.009043043166276129,EA,0.935745,17.029386365926403,1.4142135623730951,11.04536101718726,26.87005768508881,0.6796827691297398
205977366,0.5246112620000001,0.08743437400000001,0.1666650724703657,,,,4.9861328432457945,1.1899501387026428,0.4523462557623187,-9.923769964780928e-05,0.2704238882842217,0.16964044197392258,1.0723236900322994,0.35939817310808897,0.1813673486274552,0.18936077261964213,0.00019487951037988467,RRab,0.953593,0.0,16.0,12.0,20.396078054371138,0.09896393634826424
205934378,0.457802123,0.424359066,0.9269486633638876,6877.0,1.84,1.5,2.5652369007786793,0.02699914794060809,0.0034617928613103017,-7.472652674885946e-07,0.0060146137604176215,-0.9506460348478738,0.07488001737314179,0.009851493990659654,0.007331954010399326,0.10381030102968868,0.00015897521607000816,GDOR,0.7185729999999999,19.104973174542803,26.1725046566048,21.470910553583888,2.23606797749979,0.04724770165290987
